	Row.names	domain	phylum	class	order	family	genus	species	LBT-5	LBT-7	LBT-90	LBT-92	LBT-94	LBT-97	LBT89	LBT96	EPR-BT43	EPR-BT44	EPR-BT50	EPR-BT51	EPR-BT65	EPR-BT66	EPR-BT71
30054	ASV_37046	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30055	ASV_37047	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30056	ASV_37048	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30057	ASV_37049	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30058	ASV_3705	Bacteria	Campilobacterota	Campylobacteria	Nautiliales	Nautiliaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30059	ASV_37050	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30060	ASV_37051	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30061	ASV_37052	Bacteria	Campilobacterota	Campylobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30062	ASV_37053	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30063	ASV_37054	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30064	ASV_37055	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30065	ASV_37056	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30066	ASV_37057	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30067	ASV_37058	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30068	ASV_37059	Bacteria	Proteobacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30069	ASV_3706	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30070	ASV_37060	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30071	ASV_37061	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30072	ASV_37062	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30073	ASV_37063	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30074	ASV_37064	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30075	ASV_37065	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30076	ASV_37066	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30077	ASV_37067	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30078	ASV_37068	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30079	ASV_37069	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30080	ASV_3707	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6
30081	ASV_37070	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30082	ASV_37071	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30083	ASV_37072	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30084	ASV_37073	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30085	ASV_37074	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30086	ASV_37075	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30087	ASV_37076	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30088	ASV_37077	Bacteria	Proteobacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30089	ASV_37078	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30090	ASV_37079	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30091	ASV_3708	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
30092	ASV_37080	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30093	ASV_37081	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30094	ASV_37082	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30095	ASV_37083	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30096	ASV_37084	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30097	ASV_37085	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30098	ASV_37086	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30099	ASV_37087	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30100	ASV_37088	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30101	ASV_37089	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30102	ASV_3709	Bacteria	Aquificota	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	Thermovibrio	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30103	ASV_37090	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30104	ASV_37091	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30105	ASV_37092	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30106	ASV_37093	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30107	ASV_37094	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus Actinomarina	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30108	ASV_37095	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30109	ASV_37096	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30110	ASV_37097	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30111	ASV_37098	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30112	ASV_37099	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30113	ASV_371	Bacteria	Campilobacterota	Campylobacteria	Nautiliales	Nautiliaceae	Caminibacter	NA	0	0	0	0	0	0	0	0	0	15	3	5	14	0	52
30114	ASV_3710	Bacteria	Campilobacterota	Campylobacteria	Nautiliales	Nautiliaceae	Nautilia	NA	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
30115	ASV_37100	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30116	ASV_37101	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	Mariprofundus	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30117	ASV_37102	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30118	ASV_37103	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30119	ASV_37104	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30120	ASV_37105	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30121	ASV_37106	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30122	ASV_37107	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30123	ASV_37108	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30124	ASV_37109	Bacteria	Proteobacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30125	ASV_3711	Bacteria	Patescibacteria	Gracilibacteria	JGI 0000069-P22	NA	NA	NA	0	0	0	0	0	0	0	0	0	84	38	45	42	0	0
30126	ASV_37110	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Muricauda	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30127	ASV_37111	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30128	ASV_37112	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30129	ASV_37113	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30130	ASV_37114	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30131	ASV_37115	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	Mariprofundus	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30132	ASV_37116	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	Mariprofundus	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30133	ASV_37117	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30134	ASV_37118	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Muricauda	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30135	ASV_37119	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30136	ASV_3712	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfocapsa	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30137	ASV_37120	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30138	ASV_37121	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30139	ASV_37122	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30140	ASV_37123	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30141	ASV_37124	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30142	ASV_37125	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30143	ASV_37126	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30144	ASV_37127	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30145	ASV_37128	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30146	ASV_37129	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30147	ASV_3713	Bacteria	Planctomycetota	BD7-11	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	53	30	27	2	14	0
30148	ASV_37130	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30149	ASV_37131	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30150	ASV_37132	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30151	ASV_37133	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30152	ASV_37134	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30153	ASV_37135	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30154	ASV_37136	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30155	ASV_37137	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30156	ASV_37138	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30157	ASV_37139	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30158	ASV_3714	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	Pleionea	NA	0	0	0	0	0	0	0	0	0	0	140	161	36	0	0
30159	ASV_37140	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30160	ASV_37141	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30161	ASV_37142	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30162	ASV_37143	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30163	ASV_37144	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30164	ASV_37145	Bacteria	DTB120	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30165	ASV_37146	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30166	ASV_37147	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30167	ASV_37148	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30168	ASV_37149	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30169	ASV_3715	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0
30170	ASV_37150	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30171	ASV_37151	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30172	ASV_37152	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30173	ASV_37153	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30174	ASV_37154	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30175	ASV_37155	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30176	ASV_37156	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30177	ASV_37157	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30178	ASV_37158	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30179	ASV_37159	Bacteria	Aquificota	Desulfurobacteriia	Desulfurobacteriales	Desulfurobacteriaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30180	ASV_3716	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	NA	NA	18	67	26	44	52	7	0	0	0	0	0	0	0	0	0
30181	ASV_37160	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30182	ASV_37161	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30183	ASV_37162	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30184	ASV_37163	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30185	ASV_37164	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurovaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30186	ASV_37165	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Oceanithermus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30187	ASV_37166	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30188	ASV_37167	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30189	ASV_37168	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30190	ASV_37169	Bacteria	Caldisericota	Caldisericia	Caldisericales	Caldisericaceae	Caldisericum	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30191	ASV_3717	Bacteria	Marinimicrobia (SAR406 clade)	NA	NA	NA	NA	NA	31	40	43	58	34	18	0	0	0	0	0	0	0	0	0
30192	ASV_37170	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30193	ASV_37171	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30194	ASV_37172	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30195	ASV_37173	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30196	ASV_37174	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30197	ASV_37175	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30198	ASV_37176	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30199	ASV_37177	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30200	ASV_37178	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30201	ASV_37179	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30202	ASV_3718	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30203	ASV_37180	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30204	ASV_37181	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30205	ASV_37182	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30206	ASV_37183	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30207	ASV_37184	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30208	ASV_37185	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30209	ASV_37186	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30210	ASV_37187	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30211	ASV_37188	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30212	ASV_37189	Bacteria	Chloroflexi	Anaerolineae	Thermoflexales	Thermoflexaceae	Thermoflexus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30213	ASV_3719	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacterium	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30214	ASV_37190	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30215	ASV_37191	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30216	ASV_37192	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30217	ASV_37193	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30218	ASV_37194	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30219	ASV_37195	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30220	ASV_37196	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30221	ASV_37197	Bacteria	Campilobacterota	Campylobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30222	ASV_37198	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30223	ASV_37199	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30224	ASV_372	Bacteria	Campilobacterota	Campylobacteria	Nautiliales	Nautiliaceae	Caminibacter	NA	0	0	0	0	0	0	0	0	0	70	39	30	8	6	0
30225	ASV_3720	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	NA	NA	NA	0	0	0	0	0	0	0	0	0	3	14	15	1	81	0
30226	ASV_37200	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30227	ASV_37201	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30228	ASV_37202	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30229	ASV_37203	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30230	ASV_37204	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30231	ASV_37205	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30232	ASV_37206	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30233	ASV_37207	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30234	ASV_37208	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	Izimaplasma	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30235	ASV_37209	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30236	ASV_3721	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30237	ASV_37210	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30238	ASV_37211	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30239	ASV_37212	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes BD2-2	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30240	ASV_37213	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30241	ASV_37214	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30242	ASV_37215	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30243	ASV_37216	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
